9.030500003904103901e-01	2.550645356693930444e+04	4.079169007756938470e+00
9.091500011712313478e-01	2.489203387468566871e+04	4.016187662810156489e+00
9.152500019520521946e-01	2.446609441933843118e+04	3.968378104923509841e+00
9.213500027328729303e-01	2.406111395088440258e+04	3.922339128361119531e+00
9.274500035136937770e-01	2.365842599233106012e+04	3.876557815796883411e+00
9.335500042945146237e-01	2.328013868254372937e+04	3.832847825801100505e+00
9.396500050753355815e-01	2.291006153247654947e+04	3.789890320351291031e+00
9.457500058561564282e-01	2.253608885379126878e+04	3.746680416033271843e+00
9.518500066369771639e-01	2.218816233224216558e+04	3.705705780020292384e+00
9.579500074177980107e-01	2.183546151880216712e+04	3.664403233579569541e+00
9.640500081986188574e-01	2.149223396657772537e+04	3.623960459479073748e+00
9.701500089794398152e-01	2.117871633836528054e+04	3.586094879021149318e+00
9.762500097602604399e-01	2.083977637837294969e+04	3.546143882946159565e+00
9.823500105410813976e-01	2.048790604450944375e+04	3.505136625620381086e+00
9.884500113219022444e-01	2.014652292948395188e+04	3.465061283467349540e+00
9.945500121027232021e-01	1.984240323992081903e+04	3.428238064865845924e+00
1.000650012883544049e+00	1.953874707384224166e+04	3.391511729532943331e+00
1.006750013664364785e+00	1.922976231903915686e+04	3.354371194352754770e+00
1.012850014445185520e+00	1.900568927256263851e+04	3.324705129692182570e+00
1.018950015226006478e+00	1.876408924432646018e+04	3.293594246903137179e+00
1.025050016006827436e+00	1.853463160003771554e+04	3.263631639221413749e+00
1.031150016787648394e+00	1.828821865295359385e+04	3.232252998036042158e+00
1.037250017568468907e+00	1.804949440166949353e+04	3.201623404718371813e+00
1.043350018349289865e+00	1.782621127646456807e+04	3.172435750506363838e+00
1.049450019130110823e+00	1.756444411395462157e+04	3.139883369101131194e+00
1.055550019910931558e+00	1.735540081646473845e+04	3.112103032991308194e+00
1.061650020691752516e+00	1.717856081306418127e+04	3.087291290753755302e+00
1.067750021472573252e+00	1.694761603092916266e+04	3.057688687048454312e+00
1.073850022253394210e+00	1.672131614037893814e+04	3.028558779976000537e+00
1.079950023034214945e+00	1.651273250367790388e+04	3.001090355038150470e+00
1.086050023815035903e+00	1.634501039348807535e+04	2.977405185530558995e+00
1.092150024595856861e+00	1.616022289367528356e+04	2.952239581433207416e+00
1.098250025376677375e+00	1.595128099194764582e+04	2.924927199508931430e+00
1.104350026157498332e+00	1.581205012527501458e+04	2.904072237961824676e+00
1.110450026938319290e+00	1.567292162003855265e+04	2.883307548819102895e+00
1.116550027719140248e+00	1.550308661529830351e+04	2.859790935275555945e+00
1.122650028499960762e+00	1.530827928282775611e+04	2.834027577776489171e+00
1.128750029280781719e+00	1.514355462450470441e+04	2.811103833342789571e+00
1.134850030061602677e+00	1.501896144320468738e+04	2.791973868962843053e+00
1.140950030842423413e+00	1.487049390542840956e+04	2.770695421343163378e+00
1.147050031623244148e+00	1.470536173270852123e+04	2.747924771715412273e+00
1.153150032404065106e+00	1.455300928872733130e+04	2.726405277410368644e+00
1.159250033184886064e+00	1.441045843509658698e+04	2.705864258843436954e+00
1.165350033965706800e+00	1.427454465836028794e+04	2.686008252519604955e+00
1.171450034746527757e+00	1.413622345652609147e+04	2.665986574871740622e+00
1.177550035527348493e+00	1.400305315941399022e+04	2.646510089089630036e+00
1.183650036308169229e+00	1.387272194364477582e+04	2.627361154079330241e+00
1.189750037088990187e+00	1.373532102906220280e+04	2.607599265917574183e+00
1.195850037869811144e+00	1.362982308397792076e+04	2.590924532111031464e+00
1.201950038650631880e+00	1.351768902767312102e+04	2.573681104015968835e+00
1.208050039431452616e+00	1.339368587314198339e+04	2.555365362610232616e+00
1.214150040212273574e+00	1.326357579670185805e+04	2.536519655255363936e+00
1.220250040993094531e+00	1.317071369494127975e+04	2.521291271445437410e+00
1.226350041773915267e+00	1.306951975854585726e+04	2.505324849364450657e+00
1.232450042554736225e+00	1.294420521882300636e+04	2.487099484856333032e+00
1.238550043335556960e+00	1.283861070634610951e+04	2.470819512601416523e+00
1.244650044116377918e+00	1.275293321859610114e+04	2.456511803313237152e+00
1.250750044897198654e+00	1.265908130106121644e+04	2.441472975580690097e+00
1.256850045678019612e+00	1.257976857015847963e+04	2.427891784989258284e+00
1.262950046458840569e+00	1.248176715176291691e+04	2.412561092037621258e+00
1.269050047239661083e+00	1.238020046523200108e+04	2.396936122452190787e+00
1.275150048020482041e+00	1.228400099438263896e+04	2.381880091669515309e+00
1.281250048801302999e+00	1.218027312960499512e+04	2.366141977417562714e+00
1.287350049582123734e+00	1.208975278711533429e+04	2.351734154028823021e+00
1.293450050362944692e+00	1.201342398864440838e+04	2.338756550645371579e+00
1.299550051143765428e+00	1.194591758716280856e+04	2.326688766393282926e+00
1.305650051924586386e+00	1.186812579269376147e+04	2.313669414526904333e+00
1.311750052705407121e+00	1.177538633152180228e+04	2.299239700655224095e+00
1.317850053486228079e+00	1.168661096181669927e+04	2.285241396872564668e+00
1.323950054267049037e+00	1.163767253858715594e+04	2.275184514598400209e+00
1.330050055047869551e+00	1.156968426581640597e+04	2.263313329075717473e+00
1.336150055828690508e+00	1.151677402572859683e+04	2.252964153297100314e+00
1.342250056609511466e+00	1.145119028103396704e+04	2.241421975496519448e+00
1.348350057390332202e+00	1.137058258139626014e+04	2.228453608420626786e+00
1.354450058171153159e+00	1.130099128990809731e+04	2.216607897010884898e+00
1.360550058951973895e+00	1.123927313793985377e+04	2.205578317299456081e+00
1.366650059732794853e+00	1.116499253386629607e+04	2.193358957103564322e+00
1.372750060513615589e+00	1.109663730500360907e+04	2.181763301784365172e+00
1.378850061294436324e+00	1.104938784547090472e+04	2.172284832164329327e+00
1.384950062075257504e+00	1.100833125282661604e+04	2.163457523145449812e+00
1.391050062856078240e+00	1.095091131550367572e+04	2.153063964199021907e+00
1.397150063636898976e+00	1.090621123513601378e+04	2.143962062050428941e+00
1.403250064417719933e+00	1.086065749901763411e+04	2.134817123956287421e+00
1.409350065198540669e+00	1.078781864611582205e+04	2.123029403473839505e+00
1.415450065979361627e+00	1.073482342672251070e+04	2.113232477270175824e+00
1.421550066760182363e+00	1.068616504893155070e+04	2.103901592540908805e+00
1.427650067541003320e+00	1.064776405958418036e+04	2.095619083430718455e+00
1.433750068321824278e+00	1.061828106894482698e+04	2.088251744147511690e+00
1.439850069102644792e+00	1.057781546874334163e+04	2.079841649391533487e+00
1.445950069883465749e+00	1.053511336772888899e+04	2.071248984384686853e+00
1.452050070664286707e+00	1.049276663471926076e+04	2.062728128931674565e+00
1.458150071445107443e+00	1.043944405186498443e+04	2.053164645867792348e+00
1.464250072225928401e+00	1.041855749051623752e+04	2.046825361761900552e+00
1.470350073006749136e+00	1.038634164266587322e+04	2.039407249635734498e+00
1.476450073787570094e+00	1.033344105931732520e+04	2.029992972624063974e+00
1.482550074568390830e+00	1.030427384405182238e+04	2.022943910761174191e+00
1.488650075349211788e+00	1.027513849602588380e+04	2.015931410017724357e+00
1.494750076130032745e+00	1.022842884821789812e+04	2.007228325871123875e+00
1.500850076910853259e+00	1.019752148853746985e+04	2.000108892257747240e+00
1.506950077691674217e+00	1.017091234350234299e+04	1.993443245308364142e+00
1.513050078472495175e+00	1.012980553581389540e+04	1.985389035342543407e+00
1.519150079253315910e+00	1.008044801010040101e+04	1.976558397307582871e+00
1.525250080034136868e+00	1.004048938871014616e+04	1.968680938819616921e+00
1.531350080814957604e+00	1.001758456885574014e+04	1.962506182499809348e+00
1.537450081595778562e+00	9.979642274623292906e+03	1.954888897485174803e+00
1.543550082376599297e+00	9.947435117838262158e+03	1.947863997526263935e+00
1.549650083157420033e+00	9.918859860689490233e+03	1.941224727935020766e+00
1.555750083938241213e+00	9.884291631155017967e+03	1.934028794599073064e+00
1.561850084719061948e+00	9.841729552859856994e+03	1.926080473058493947e+00
1.567950085499882684e+00	9.818833424070788169e+03	1.920085294382293695e+00
1.574050086280703642e+00	9.791156243673338395e+03	1.913650865013524660e+00
1.580150087061524378e+00	9.776766736499743274e+03	1.908542068534773151e+00
1.586250087842345335e+00	9.755800989889050470e+03	1.902817780978947271e+00
1.592350088623166071e+00	9.722278585216601641e+03	1.895896367325462073e+00
1.598450089403987029e+00	9.677715630546454122e+03	1.887926146208468436e+00
1.604550090184807765e+00	9.665796317275955516e+03	1.883165794855014674e+00
1.610650090965628500e+00	9.648749275457590556e+03	1.877930626894478650e+00
1.616750091746449680e+00	9.631854810119557442e+03	1.872735324913188837e+00
1.622850092527270416e+00	9.613235651149414480e+03	1.867397281615119198e+00
1.628950093308091152e+00	9.598642386777402862e+03	1.862474710957193524e+00
1.635050094088912109e+00	9.575845722402726096e+03	1.856780806028410336e+00
1.641150094869732845e+00	9.566596497538039330e+03	1.852424008226759122e+00
1.647250095650553803e+00	9.551903768751633834e+03	1.847562931546217202e+00
1.653350096431374538e+00	9.529133177572963177e+03	1.841944493595318422e+00
1.659450097212195496e+00	9.511445893941558097e+03	1.836841276229496778e+00
1.665550097993016454e+00	9.498539661918533966e+03	1.832222557226663717e+00
1.671650098773836968e+00	9.481616226362713860e+03	1.827238950034848264e+00
1.677750099554657925e+00	9.459495533736344441e+03	1.821777706433518773e+00
1.683850100335478883e+00	9.439833446925958924e+03	1.816576375881797434e+00
1.689950101116299619e+00	9.431502577965044111e+03	1.812486933041011161e+00
1.696050101897120577e+00	9.421383280892894618e+03	1.808246125801621362e+00
1.702150102677941312e+00	9.407928546079814623e+03	1.803706130998069979e+00
1.708250103458762270e+00	9.396940142474128152e+03	1.799423375656478807e+00
1.714350104239583006e+00	9.390934616327387630e+03	1.795637430376487043e+00
1.720450105020403742e+00	9.378558539289819237e+03	1.791262130250476758e+00
1.726550105801224921e+00	9.369546870210966517e+03	1.787228046628366318e+00
1.732650106582045435e+00	9.362453995223379025e+03	1.783396084576775342e+00
1.738750107362866393e+00	9.363452502063020802e+03	1.780352237071458621e+00
1.744850108143687351e+00	9.359735623121259778e+03	1.776876950787608100e+00
1.750950108924508086e+00	9.357303090501281986e+03	1.773540837593913233e+00
1.757050109705329044e+00	9.357264463544235696e+03	1.770448128601709303e+00
1.763150110486149780e+00	9.354081602283638858e+03	1.767074473818387670e+00
1.769250111266970737e+00	9.348493247272996086e+03	1.763490803738097412e+00
1.775350112047791473e+00	9.340067742267316135e+03	1.759657282942065137e+00
1.781450112828612209e+00	9.341075905846219030e+03	1.756729014105399278e+00
1.787550113609433389e+00	9.346295373417073279e+03	1.754211118440410777e+00
1.793650114390254124e+00	9.348307837879174258e+03	1.751406340733287381e+00
1.799750115171075082e+00	9.348057728332300030e+03	1.748404516263788455e+00
1.805850115951895818e+00	9.356049645745137241e+03	1.746187138939651939e+00
1.811950116732716554e+00	9.358791194021483534e+03	1.743492871222680263e+00
1.818050117513537511e+00	9.357968439836400648e+03	1.740481094813642660e+00
1.824150118294358247e+00	9.355058864296905085e+03	1.737290510991657877e+00
1.830250119075178983e+00	9.360090025452158443e+03	1.734851407931998324e+00
1.836350119856000163e+00	9.364052185571161317e+03	1.732326196084791103e+00
1.842450120636821120e+00	9.363460227454428605e+03	1.729393509781276483e+00
1.848550121417641412e+00	9.370126274566659049e+03	1.727144264625074310e+00
1.854650122198462592e+00	9.384284985671902177e+03	1.725595891937958593e+00
1.860750122979283550e+00	9.398817412586568025e+03	1.724090520876868871e+00
1.866850123760104285e+00	9.407910198275218136e+03	1.722095849076354712e+00
1.872950124540925021e+00	9.414453604798825836e+03	1.719878987101923551e+00
1.879050125321745979e+00	9.417000086942089183e+03	1.717309241527295915e+00
1.885150126102566714e+00	9.424876123483785705e+03	1.715237314703811800e+00
1.891250126883387450e+00	9.431497749595411733e+03	1.713062315410301961e+00
1.897350127664208630e+00	9.439933877014278551e+03	1.711062979894766523e+00
1.903450128445029144e+00	9.446402926645572734e+03	1.708896184696681475e+00
1.909550129225849879e+00	9.459384481234837949e+03	1.707328294921750089e+00
1.915650130006671059e+00	9.476148580592840517e+03	1.706109458089598352e+00
1.921750130787492017e+00	9.491438095865609284e+03	1.704765020563245637e+00
1.927850131568312753e+00	9.503686703944924375e+03	1.703155529064094509e+00
1.933950132349133488e+00	9.518323423643614660e+03	1.701768132729543526e+00
1.940050133129954668e+00	9.534314018186769317e+03	1.700509029174507303e+00
1.946150133910775182e+00	9.550764273518772825e+03	1.699297733542045385e+00
1.952250134691595918e+00	9.565171162823038685e+03	1.697911748242078467e+00
1.958350135472417097e+00	9.575532844050652784e+03	1.696174985929921553e+00
1.964450136253237833e+00	9.588385964007738949e+03	1.694667387085769583e+00
1.970550137034058347e+00	9.594583659265785172e+03	1.692580803987061788e+00
1.976650137814879526e+00	9.605831829157605171e+03	1.690949096256299189e+00
1.982750138595700484e+00	9.622613310646280297e+03	1.689811739603866103e+00
1.988850139376520776e+00	9.637764734547608896e+03	1.688537758754892426e+00
1.994950140157341956e+00	9.668725206293976953e+03	1.688651660796391951e+00
2.001050140938163135e+00	9.689303717660281109e+03	1.687860763261625596e+00
2.007150141718983871e+00	9.701179575604101046e+03	1.686318039657416223e+00
2.013250142499804607e+00	9.707889078043006521e+03	1.684335092489676500e+00
2.019350143280625343e+00	9.724061219284278195e+03	1.683180936363301017e+00
2.025450144061446078e+00	9.741301395887874605e+03	1.682125110061013062e+00
2.031550144842266814e+00	9.756310865722060043e+03	1.680882761850417628e+00
2.037650145623087994e+00	9.772684832813896719e+03	1.679764160921782823e+00
2.043750146403909174e+00	9.785035802329384751e+03	1.678306472364896829e+00
2.049850147184729465e+00	9.805756267762833886e+03	1.677572237425038360e+00
2.055950147965550645e+00	9.820146740610354755e+03	1.676301800311462253e+00
2.062050148746371381e+00	9.839060430127972722e+03	1.675423031253250539e+00
2.068150149527192116e+00	9.858414466955915486e+03	1.674586330258914790e+00
2.074250150308012852e+00	9.875145733400429890e+03	1.673531851981297836e+00
2.080350151088834032e+00	9.890872698961746210e+03	1.672397939834519676e+00
2.086450151869654768e+00	9.910692190622094131e+03	1.671615016705987777e+00
2.092550152650475503e+00	9.939587085840423242e+03	1.671599540892685587e+00
2.098650153431296683e+00	9.968091848792584642e+03	1.671551368427085960e+00
2.104750154212116975e+00	9.990360289529655347e+03	1.670981937902980663e+00
2.110850154992937711e+00	1.001873178948000896e+04	1.670924553314058425e+00
2.116950155773758890e+00	1.004856725110240950e+04	1.670989148731578222e+00
2.123050156554580070e+00	1.007051412242207152e+04	1.670399179361936604e+00
2.129150157335400806e+00	1.008776009306922606e+04	1.669423389166180050e+00
2.135250158116221542e+00	1.011224089277111125e+04	1.669049722532242708e+00
2.141350158897042721e+00	1.013856323265016908e+04	1.668829601061067036e+00
2.147450159677863013e+00	1.016752765639117933e+04	1.668827470430634952e+00
2.153550160458683749e+00	1.018749875885793517e+04	1.668089160029204931e+00
2.159650161239504929e+00	1.021319630770677213e+04	1.667822267654721635e+00
2.165750162020325664e+00	1.024011833109397230e+04	1.667656474789403376e+00
2.171850162801146400e+00	1.027121303151607390e+04	1.667830336345043074e+00
2.177950163581967580e+00	1.030293638566410118e+04	1.668054016534939343e+00
2.184050164362788315e+00	1.033044747014625318e+04	1.667936318108593330e+00
2.190150165143608607e+00	1.035574909268536976e+04	1.667641302094062361e+00
2.196250165924429787e+00	1.038270201763820478e+04	1.667480409534090935e+00
2.202350166705250967e+00	1.040839956648704174e+04	1.667219779868050811e+00
2.208450167486071702e+00	1.043136715514664684e+04	1.666742394290861684e+00
2.214550168266892438e+00	1.045609227035184995e+04	1.666407493260006145e+00
2.220650169047713618e+00	1.048140258395630008e+04	1.666120808603820835e+00
2.226750169828534354e+00	1.050522093134484567e+04	1.665717296222364752e+00
2.232850170609354645e+00	1.053011407381319987e+04	1.665400819105071095e+00
2.238950171390175825e+00	1.055610035916595552e+04	1.665172158740370723e+00
2.245050172170997005e+00	1.058521253101766888e+04	1.665190527964880207e+00
2.251150172951817297e+00	1.061562160295220383e+04	1.665310448581901692e+00
2.257250173732638476e+00	1.064620932456307492e+04	1.665443607194937004e+00
2.263350174513459656e+00	1.068181758491601431e+04	1.665967513232040398e+00
2.269450175294280392e+00	1.071281378659764960e+04	1.666129740677530835e+00
2.275550176075100683e+00	1.073791744598190417e+04	1.665833993709804783e+00
2.281650176855921863e+00	1.075511127023704466e+04	1.664927584334142674e+00
