9.030500003904103901e-01	2.547798895602222183e+04	4.094545246729306420e+00
9.091500011712313478e-01	2.489093587089576613e+04	4.033488851613782344e+00
9.152500019520521946e-01	2.447026887794792856e+04	3.985901238579937722e+00
9.213500027328729303e-01	2.405722094161602945e+04	3.939004216829596672e+00
9.274500035136937770e-01	2.366829644636700687e+04	3.894155447952812654e+00
9.335500042945146237e-01	2.329068072730196218e+04	3.850315594736140934e+00
9.396500050753355815e-01	2.291808528665656922e+04	3.806967080117492852e+00
9.457500058561564282e-01	2.253529928473324981e+04	3.762837678668656149e+00
9.518500066369771639e-01	2.218068489562585091e+04	3.721124370403555037e+00
9.579500074177980107e-01	2.183017322532008257e+04	3.679824467293014045e+00
9.640500081986188574e-01	2.148864623645452957e+04	3.639348462650588534e+00
9.701500089794398152e-01	2.117306806735995633e+04	3.601142422056671677e+00
9.762500097602604399e-01	2.082936114386049303e+04	3.560608649864231978e+00
9.823500105410813976e-01	2.049072514963008871e+04	3.520556105391159818e+00
9.884500113219022444e-01	2.014728122092560079e+04	3.480130541954900014e+00
9.945500121027232021e-01	1.980043784098234755e+04	3.439439510751665097e+00
1.000650012883544049e+00	1.954754009802374276e+04	3.406963384579629661e+00
1.006750013664364785e+00	1.930508227437089226e+04	3.375486940340333586e+00
1.012850014445185520e+00	1.900841635319948546e+04	3.339340703010047928e+00
1.018950015226006478e+00	1.875013403532744269e+04	3.306625272195026888e+00
1.025050016006827436e+00	1.853271721237550082e+04	3.277593932584960346e+00
1.031150016787648394e+00	1.830803978497262506e+04	3.248007398840928595e+00
1.037250017568468907e+00	1.804754636271319396e+04	3.215312956571203973e+00
1.043350018349289865e+00	1.781425439469265621e+04	3.185103706561201786e+00
1.049450019130110823e+00	1.755836240729050769e+04	3.152933115329981550e+00
1.055550019910931558e+00	1.736463459698233783e+04	3.126409841900960274e+00
1.061650020691752516e+00	1.719598869767651922e+04	3.102231739353254358e+00
1.067750021472573252e+00	1.697621466211775623e+04	3.073518485159161706e+00
1.073850022253394210e+00	1.677407686269912665e+04	3.046467395042258275e+00
1.079950023034214945e+00	1.661425979606613691e+04	3.023336859006978017e+00
1.086050023815035903e+00	1.643191868632563637e+04	2.998236731092370544e+00
1.092150024595856861e+00	1.622070269620635190e+04	2.970565955180836770e+00
1.098250025376677375e+00	1.599439957134860560e+04	2.941559862373090528e+00
1.104350026157498332e+00	1.583913621088788568e+04	2.919143956681427454e+00
1.110450026938319290e+00	1.569064253126080803e+04	2.897428943996604112e+00
1.116550027719140248e+00	1.551276843681571700e+04	2.873070581734638473e+00
1.122650028499960762e+00	1.533641484190750452e+04	2.848913408493619404e+00
1.128750029280781719e+00	1.516405000138976538e+04	2.825185827532710636e+00
1.134850030061602677e+00	1.501009869273953518e+04	2.803235690233169208e+00
1.140950030842423413e+00	1.486556162369465528e+04	2.782231049864531958e+00
1.147050031623244148e+00	1.471647182253229767e+04	2.760865670557216323e+00
1.153150032404065106e+00	1.458126717248988462e+04	2.740867783702097160e+00
1.159250033184886064e+00	1.444517905474730833e+04	2.720852596453916750e+00
1.165350033965706800e+00	1.428186123517674605e+04	2.698329971573429908e+00
1.171450034746527757e+00	1.411805736226287445e+04	2.675809370477024718e+00
1.177550035527348493e+00	1.400498810746428171e+04	2.658153150058401692e+00
1.183650036308169229e+00	1.387226437498780797e+04	2.638694148977153819e+00
